"The Day Ahead Auction prices for the following bidding zones is published without any change under the CC BY 4.0 (creativecommons.org/licenses/by/4.0) license with the source Bundesnetzagentur | SMARD.de: AT, BE, CH, CZ, DE-LU, DE-AT-LU, DK1, DK2, FR, HU, IT-NORTH, NL, NO2, PL, SE4, SI",,,
Date (GMT+1),Non-Renewable,Renewable,Day Ahead Auction (PL)
2025-05-20T21:00+02:00,13707.881,3226.36075,155.09
2025-05-20T22:00+02:00,14067.023,3138.449,123.97
2025-05-20T23:00+02:00,13172.49425,3395.06525,110.1
2025-05-21T00:00+02:00,11572.21525,3680.43025,110.77
2025-05-21T01:00+02:00,10859.5045,3923.795,106
2025-05-21T02:00+02:00,10650.4975,4011.99375,104.19
2025-05-21T03:00+02:00,10586.003,3833.8455,105.92
2025-05-21T04:00+02:00,10873.387,3568.0245,107.14
2025-05-21T05:00+02:00,11224.96125,4023.88075,96.88
2025-05-21T06:00+02:00,12726.87425,5171.52325,102.76
2025-05-21T07:00+02:00,12513.13225,7012.22025,97.07
2025-05-21T08:00+02:00,10361.37875,9238.48525,93.8
2025-05-21T09:00+02:00,9149.20525,10923.76425,26.18
2025-05-21T10:00+02:00,8392.0115,12183.587,-39.68
2025-05-21T11:00+02:00,9582.603,10503.69525,-28.75
2025-05-21T12:00+02:00,9137.72075,10915.9055,0
2025-05-21T13:00+02:00,9204.818,10875.477,0.03
2025-05-21T14:00+02:00,8369.11325,11624.9395,0.09
2025-05-21T15:00+02:00,8413.8945,11799.91275,-8.24
2025-05-21T16:00+02:00,8810.36425,10623.7275,67.09
2025-05-21T17:00+02:00,10474.03025,9095.0775,88.98
2025-05-21T18:00+02:00,12277.77575,6338.898,164.75
2025-05-21T19:00+02:00,13201.4365,4174.90325,211.78
2025-05-21T20:00+02:00,13539.833,3542.7415,306.24
2025-05-21T21:00+02:00,12932.58075,3500.66625,211.78
2025-05-21T22:00+02:00,13058.83175,3501.29075,119.6
2025-05-21T23:00+02:00,12233.14725,3415.3585,106.01
2025-05-22T00:00+02:00,11196.20275,3221.78275,108
2025-05-22T01:00+02:00,10756.08375,3184.443,103.98
2025-05-22T02:00+02:00,10306.3895,3262.662,103.69
2025-05-22T03:00+02:00,10557.01825,2955.339,106.68
2025-05-22T04:00+02:00,10930.981,2714.2265,107.98
2025-05-22T05:00+02:00,11396.233,3343.889,95.65
2025-05-22T06:00+02:00,12490.20775,4354.56775,111.96
2025-05-22T07:00+02:00,12384.65975,5745.59125,114.71
2025-05-22T08:00+02:00,11622.60725,7256.63025,108.76
2025-05-22T09:00+02:00,11190.744,8773.785,105.82
2025-05-22T10:00+02:00,9636.8855,10093.1275,101.35
2025-05-22T11:00+02:00,9215.683,11229.19425,103.12
2025-05-22T12:00+02:00,9018.29775,11167.1025,103.59
2025-05-22T13:00+02:00,8976.8545,11259.762,103.58
2025-05-22T14:00+02:00,9396.447,10526.45825,103.57
2025-05-22T15:00+02:00,10435.94175,9244.611,108.16
2025-05-22T16:00+02:00,11855.56725,7616.163,108.02
2025-05-22T17:00+02:00,13257.99225,6395.203,129.73
2025-05-22T18:00+02:00,13756.64625,5009.9475,160.28
2025-05-22T19:00+02:00,14049.01225,4071.7575,151.46
2025-05-22T20:00+02:00,14240.14,3075.19475,226.1
2025-05-22T21:00+02:00,13745.1235,2935.7805,132.16
2025-05-22T22:00+02:00,13410.77475,3193.075,119.04
2025-05-22T23:00+02:00,12440.53125,3245.42875,106.77
2025-05-23T00:00+02:00,11903.3065,3418.425,119.74
2025-05-23T01:00+02:00,11117.19575,3526.6465,102.92
2025-05-23T02:00+02:00,10746.47875,3773.83825,98.5
2025-05-23T03:00+02:00,10427.91475,4227.4235,97.8
2025-05-23T04:00+02:00,10264.28575,4272.76675,103
2025-05-23T05:00+02:00,10898.54375,4526.98375,116.11
2025-05-23T06:00+02:00,11673.78825,4891.22275,132.05
2025-05-23T07:00+02:00,12148.3615,6508.0585,158.89
2025-05-23T08:00+02:00,11176.76175,8930.36625,119.8
2025-05-23T09:00+02:00,9625.15475,10817.13375,89.14
2025-05-23T10:00+02:00,8876.90675,11733.723,75.56
2025-05-23T11:00+02:00,8757.811,11925.6525,59.76
2025-05-23T12:00+02:00,8715.62575,11697.488,30.84
2025-05-23T13:00+02:00,8628.001,11443.026,55.21
2025-05-23T14:00+02:00,9190.6,10891.14375,75.29
2025-05-23T15:00+02:00,9904.94675,9566.8335,84.28
2025-05-23T16:00+02:00,11862.28275,8018.63575,102.99
2025-05-23T17:00+02:00,13021.16975,6573.42975,141.21
2025-05-23T18:00+02:00,13192.3895,4453.9885,144.04
2025-05-23T19:00+02:00,13603.004,2904.23725,177.59
2025-05-23T20:00+02:00,14112.86925,1875.777,276.92
2025-05-23T21:00+02:00,13865.54575,1371.5265,156.55
2025-05-23T22:00+02:00,14114.34325,1459.88475,127.97
2025-05-23T23:00+02:00,13175.4705,1672.054,112.77
2025-05-24T00:00+02:00,11665.72225,1886.9735,121.54
2025-05-24T01:00+02:00,11376.00225,2076.14,115.73
2025-05-24T02:00+02:00,10863.15875,2150.57175,117.38
2025-05-24T03:00+02:00,10731.2355,2138.417,117.42
2025-05-24T04:00+02:00,10952.91325,2260.88925,119.06
2025-05-24T05:00+02:00,11043.304,2986.615,124.7
2025-05-24T06:00+02:00,10892.614,4217.19875,123.43
2025-05-24T07:00+02:00,10388.699,6093.0015,120.95
2025-05-24T08:00+02:00,8635.8735,8283.598,102.02
2025-05-24T09:00+02:00,7512.29425,9791.413,71.93
2025-05-24T10:00+02:00,7746.073,9647.70575,21.54
2025-05-24T11:00+02:00,8072.08325,9664.156,1.35
2025-05-24T12:00+02:00,7859.764,9463.38675,1.17
2025-05-24T13:00+02:00,8246.89775,9121.2885,18.36
2025-05-24T14:00+02:00,7831.448,9340.38375,47.46
2025-05-24T15:00+02:00,8080.26175,8912.922,76.61
2025-05-24T16:00+02:00,8737.80225,7514.12675,94.78
2025-05-24T17:00+02:00,10312.6945,6296.469,119.05
2025-05-24T18:00+02:00,11382.17525,4487.82,140.94
2025-05-24T19:00+02:00,11371.40225,2698.209,125.65
2025-05-24T20:00+02:00,12026.91825,1731.493,193.74
2025-05-24T21:00+02:00,11811.38525,1533.18375,154.33
2025-05-24T22:00+02:00,11563.568,2039.98775,131.46
2025-05-24T23:00+02:00,10472.34975,2508.59425,116.26
2025-05-25T00:00+02:00,9934.26625,2753.2725,131.51
2025-05-25T01:00+02:00,9355.911,3044.025,105.86
2025-05-25T02:00+02:00,9073.23025,2987.32525,99.56
2025-05-25T03:00+02:00,9444.98975,2843.7015,100.44
2025-05-25T04:00+02:00,9410.39775,2911.10125,101.88
2025-05-25T05:00+02:00,8692.13175,3735.1615,90.15
2025-05-25T06:00+02:00,7561.0865,5171.96525,71.49
2025-05-25T07:00+02:00,6890.033,6876.20075,1.24
2025-05-25T08:00+02:00,6669.2695,9798.567,0
2025-05-25T09:00+02:00,6927.7225,9554.373,-0.01
2025-05-25T10:00+02:00,7618.92075,10560.75975,0
2025-05-25T11:00+02:00,6762.4785,11058.7835,-0.26
2025-05-25T12:00+02:00,6623.36125,10911.66775,-0.71
2025-05-25T13:00+02:00,6937.29175,9935.8055,-5.94
2025-05-25T14:00+02:00,7279.75475,9070.44875,-6.91
2025-05-25T15:00+02:00,6647.00375,8495.0565,-5.57
2025-05-25T16:00+02:00,6901.4095,8021.1945,-2.21
2025-05-25T17:00+02:00,7622.42925,7302.7825,100.39
2025-05-25T18:00+02:00,9821.82675,5230.104,132
2025-05-25T19:00+02:00,10412.94875,3522.3895,95.51
2025-05-25T20:00+02:00,11259.16,2795.625,124.75
2025-05-25T21:00+02:00,10856.685,2752.8445,114.92
2025-05-25T22:00+02:00,10851.08975,2890.16075,103.18
2025-05-25T23:00+02:00,10419.982,2783.6315,125.44
2025-05-26T00:00+02:00,9309.73575,2597.9145,90.56
2025-05-26T01:00+02:00,9178.58125,2431.202,81.55
2025-05-26T02:00+02:00,8917.4975,2087.0455,78.44
2025-05-26T03:00+02:00,9346.9095,1737.08475,78.64
2025-05-26T04:00+02:00,10016.9695,1682.56525,82.69
2025-05-26T05:00+02:00,10375.429,2143.397,90.08
2025-05-26T06:00+02:00,11851.35325,3283.50225,119.9
2025-05-26T07:00+02:00,11687.991,4883.574,146.9
2025-05-26T08:00+02:00,11412.961,6389.8865,131.61
2025-05-26T09:00+02:00,10138.78175,8015.84775,94.54
2025-05-26T10:00+02:00,8667.53025,9500.175,77.71
2025-05-26T11:00+02:00,8967.801,10336.574,80.81
2025-05-26T12:00+02:00,8701.7525,10845.696,77.71
2025-05-26T13:00+02:00,8333.43025,11355.535,77.71
2025-05-26T14:00+02:00,8582.65725,11236.0465,70.43
2025-05-26T15:00+02:00,9107.76875,9989.7245,75.05
2025-05-26T16:00+02:00,10048.376,9021.9565,82.35
2025-05-26T17:00+02:00,11509.22625,7196.60425,112.08
2025-05-26T18:00+02:00,13034.965,4637.22175,142.65
2025-05-26T19:00+02:00,13798.727,3162.1495,211.08
2025-05-26T20:00+02:00,13820.97,2074.5965,315.22
2025-05-26T21:00+02:00,13654.57275,1486.31425,195.83
2025-05-26T22:00+02:00,13740.456,1307.31875,146.86
2025-05-26T23:00+02:00,12589.81225,1398.46925,117.98
2025-05-27T00:00+02:00,11464.5225,1445.3075,117.6
2025-05-27T01:00+02:00,11080.5215,1477.2035,109.37
2025-05-27T02:00+02:00,10829.56675,1392.9085,109.94
2025-05-27T03:00+02:00,11290.6005,1337.349,109.96
2025-05-27T04:00+02:00,11504.76825,1553.7575,111.81
2025-05-27T05:00+02:00,11776.1615,2191.3265,123.78
2025-05-27T06:00+02:00,13303.75275,3714.60925,153.12
2025-05-27T07:00+02:00,11936.97525,6026.4925,108.26
2025-05-27T08:00+02:00,10631.02725,8550.0725,95.41
2025-05-27T09:00+02:00,8579.68925,11023.63475,51.91
2025-05-27T10:00+02:00,7911.522,12609.428,4.4
2025-05-27T11:00+02:00,8463.57775,12453.9235,2.82
2025-05-27T12:00+02:00,8758.11375,11590.52775,0.12
2025-05-27T13:00+02:00,8505.49,11953.32975,0.96
2025-05-27T14:00+02:00,8759.393,11097.3505,2.6
2025-05-27T15:00+02:00,8789.69975,10660.35825,69.84
2025-05-27T16:00+02:00,10052.59325,9426.73575,82.14
2025-05-27T17:00+02:00,11624.64675,7258.423,100.21
2025-05-27T18:00+02:00,12797.4405,4816.20575,124.78
2025-05-27T19:00+02:00,14270.62425,2964.95375,158.76
2025-05-27T20:00+02:00,14746.7485,2044.48025,277.68
2025-05-27T21:00+02:00,14367.54075,1717.88825,183.27
2025-05-27T22:00+02:00,13782.1965,1914.8955,136.37
2025-05-27T23:00+02:00,12970.37875,2256.668,114.82
2025-05-28T00:00+02:00,11085.3415,2611.2245,102.83
2025-05-28T01:00+02:00,10869.49575,2893.178,98.37
2025-05-28T02:00+02:00,10494.88575,2871.94875,94.27
2025-05-28T03:00+02:00,10679.5715,2861.11175,95.01
2025-05-28T04:00+02:00,10791.01525,3264.24425,101.63
2025-05-28T05:00+02:00,10738.6275,3970.771,103.24
2025-05-28T06:00+02:00,11971.96025,5338.612,94.73
2025-05-28T07:00+02:00,11281.421,7018.9485,103.04
2025-05-28T08:00+02:00,10704.2445,8697.1995,116.19
2025-05-28T09:00+02:00,9394.686,10162.43375,91.19
2025-05-28T10:00+02:00,8913.837,11442.80875,78.12
2025-05-28T11:00+02:00,8891.4905,10882.11775,82.36
2025-05-28T12:00+02:00,9191.58975,10345.489,96.69
2025-05-28T13:00+02:00,10119.7745,9525.53375,105.1
2025-05-28T14:00+02:00,11269.30925,8791.09925,102.96
2025-05-28T15:00+02:00,12240.93425,7581.674,117.35
2025-05-28T16:00+02:00,12560.7805,6153.99575,141.27
2025-05-28T17:00+02:00,13302.00975,4566.9415,124.21
2025-05-28T18:00+02:00,13727.154,3793.41025,153.09
2025-05-28T19:00+02:00,13989.60975,3296.55425,158.83
2025-05-28T20:00+02:00,13212.89,3003.7195,204.71
2025-05-28T21:00+02:00,13391.955,2784.79725,139.86
2025-05-28T22:00+02:00,13194.246,2989.8755,122.83
2025-05-28T23:00+02:00,12006.03575,3208.062,105.48
2025-05-29T00:00+02:00,10872.82975,3484.53775,120.88
2025-05-29T01:00+02:00,10864.3,3488.9435,109.92
2025-05-29T02:00+02:00,10824.15425,3754.87575,103.21
2025-05-29T03:00+02:00,10146.33975,4260.9845,103.18
2025-05-29T04:00+02:00,9973.75425,4675.516,96.72
2025-05-29T05:00+02:00,10049.685,5567.21875,97.24
2025-05-29T06:00+02:00,11086.6085,6901.78575,122.91
2025-05-29T07:00+02:00,10911.7175,8373.46025,129.51
2025-05-29T08:00+02:00,10223.18775,9871.16,112.74
2025-05-29T09:00+02:00,8576.418,11433.40525,88.94
2025-05-29T10:00+02:00,8848.21125,11720.137,18.95
2025-05-29T11:00+02:00,8792.77275,12274.31225,6.15
2025-05-29T12:00+02:00,8705.883,12670.74,0.57
2025-05-29T13:00+02:00,8771.537,12430.64725,3.65
2025-05-29T14:00+02:00,8809.95775,12615.56625,1.72
2025-05-29T15:00+02:00,8710.23975,12246.94075,7.46
2025-05-29T16:00+02:00,9052.0385,11050.86375,10.52
2025-05-29T17:00+02:00,9363.39675,10190.5695,80.06
2025-05-29T18:00+02:00,11609.57725,7837.9965,137.91
2025-05-29T19:00+02:00,11919.4855,5471.3635,129.55
2025-05-29T20:00+02:00,12777.33875,3953.44175,206.21
2025-05-29T21:00+02:00,12942.133,3427.61075,170.83
2025-05-29T22:00+02:00,11877.879,3518.6095,125.94
2025-05-29T23:00+02:00,11026.28625,3292.218,112.84
2025-05-30T00:00+02:00,10772.5635,3284.4915,111.32
2025-05-30T01:00+02:00,10558.952,3005.15475,107.42
2025-05-30T02:00+02:00,10428.49175,2849.49175,105.35
2025-05-30T03:00+02:00,10563.837,2875.9585,106.17
2025-05-30T04:00+02:00,10542.638,3100.53975,105.45
2025-05-30T05:00+02:00,10303.72725,3835.835,103.14
2025-05-30T06:00+02:00,10594.67575,5128.586,106.13
2025-05-30T07:00+02:00,10875.486,6583.7905,120.24
2025-05-30T08:00+02:00,10503.8055,7903.1675,122.92
2025-05-30T09:00+02:00,9636.77725,9298.2715,117.34
2025-05-30T10:00+02:00,8792.151,10256.74925,102.33
2025-05-30T11:00+02:00,8872.29825,10701.3145,100.3
2025-05-30T12:00+02:00,8680.263,10737.73225,101.64
2025-05-30T13:00+02:00,8787.73175,10867.311,101.99
2025-05-30T14:00+02:00,9318.41125,10125.34025,103.92
2025-05-30T15:00+02:00,9995.11775,9246.4955,104.2
2025-05-30T16:00+02:00,11503.913,7864.1315,104.1
2025-05-30T17:00+02:00,11689.98275,6597.29525,128.05
2025-05-30T18:00+02:00,12751.38875,4986.44075,127.77
2025-05-30T19:00+02:00,13061.94025,3750.06875,146.96
2025-05-30T20:00+02:00,12668.602,3373.02025,181.32
2025-05-30T21:00+02:00,12631.04975,3086.46225,146.8
2025-05-30T22:00+02:00,12714.613,3375.766,130.19
2025-05-30T23:00+02:00,11427.38275,3744.2625,108.2
2025-05-31T00:00+02:00,9552.35775,3827.45725,127.29
2025-05-31T01:00+02:00,9751.4695,3336.433,121.74
2025-05-31T02:00+02:00,10115.03375,3014.33525,129.31
2025-05-31T03:00+02:00,10169.76025,2737.76825,125.64
2025-05-31T04:00+02:00,10258.20725,2797.06175,130.96
2025-05-31T05:00+02:00,9703.53,3362.1185,122.56
2025-05-31T06:00+02:00,10309.7605,4223.6445,120.29
2025-05-31T07:00+02:00,9440.85975,5643.262,114.74
2025-05-31T08:00+02:00,8970.26525,7053.4485,105.9
2025-05-31T09:00+02:00,7933.34025,8975.00475,3.45
2025-05-31T10:00+02:00,8015.77375,9801.40125,-0.02
2025-05-31T11:00+02:00,7594.212,9407.796,-1
2025-05-31T12:00+02:00,8022.56325,9642.39425,-3.07
2025-05-31T13:00+02:00,6731.81325,10722.999,-13.17
2025-05-31T14:00+02:00,6569.10025,10218.69825,-7.75
2025-05-31T15:00+02:00,6948.421,9925.24075,-0.57
2025-05-31T16:00+02:00,7763.0025,9567.15225,-0.05
2025-05-31T17:00+02:00,8800.93725,7444.80225,100.28
2025-05-31T18:00+02:00,9630.51475,5094.37375,160.45
2025-05-31T19:00+02:00,10160.5235,2930.89875,131.68
2025-05-31T20:00+02:00,10258.49125,1811.504,215.97
2025-05-31T21:00+02:00,10573.09325,1375.1375,201.34
2025-05-31T22:00+02:00,10393.4735,1271.50325,133.33
2025-05-31T23:00+02:00,9976.58875,1340.73225,111.68
2025-06-01T00:00+02:00,9062.269,1285.07825,95.79
2025-06-01T01:00+02:00,8850.09275,1343.30625,94.59
2025-06-01T02:00+02:00,8522.8185,1390.7605,90.38
2025-06-01T03:00+02:00,8356.5705,1451.53375,92.07
2025-06-01T04:00+02:00,8247.7975,1861.82125,96.72
2025-06-01T05:00+02:00,8285.868,2969.35375,105.1
2025-06-01T06:00+02:00,8093.1605,4535.1445,105.69
2025-06-01T07:00+02:00,7512.951,6405.7335,98.76
2025-06-01T08:00+02:00,7282.715,7679.46075,28.36
2025-06-01T09:00+02:00,7259.71225,9214.524,-0.01
2025-06-01T10:00+02:00,7497.8155,9769.34,-0.6
2025-06-01T11:00+02:00,7591.3705,8903.109,-2.11
2025-06-01T12:00+02:00,8197.8045,8473.76875,-5.48
2025-06-01T13:00+02:00,7629.8765,8546.8975,0
2025-06-01T14:00+02:00,7744.49275,7752.95225,-0.01
2025-06-01T15:00+02:00,7697.34275,7571.898,0.01
2025-06-01T16:00+02:00,7775.2045,7158.3785,84.77
2025-06-01T17:00+02:00,8689.689,6686.11325,121.43
2025-06-01T18:00+02:00,9194.51275,4658.4105,119.11
2025-06-01T19:00+02:00,9427.52875,3791.11575,119.71
2025-06-01T20:00+02:00,9533.83625,3648.8215,118.51
2025-06-01T21:00+02:00,9763.33225,3497.79225,114.99
2025-06-01T22:00+02:00,9509.902,3904.32025,118.02
2025-06-01T23:00+02:00,9725.7335,3802.54,120.22
2025-06-02T00:00+02:00,9768.3795,3405.66725,105.45
2025-06-02T01:00+02:00,9379.1265,3604.23175,95.1
2025-06-02T02:00+02:00,8603.2555,3902.84875,86.12
2025-06-02T03:00+02:00,9089.81625,3527.6865,97.57
2025-06-02T04:00+02:00,9528.3395,3694.692,101.86
2025-06-02T05:00+02:00,9251.62325,4253.501,95.69
2025-06-02T06:00+02:00,10508.947,4952.372,109.26
2025-06-02T07:00+02:00,10518.881,6436.42625,114.94
2025-06-02T08:00+02:00,9857.17225,8428.899,102.21
2025-06-02T09:00+02:00,8963.55075,10396.43775,96.85
2025-06-02T10:00+02:00,8705.80175,11201.0275,58.4
2025-06-02T11:00+02:00,7941.98325,11671.5625,33.21
2025-06-02T12:00+02:00,8501.892,11557.59025,20
2025-06-02T13:00+02:00,8388.0245,11177.12475,15.02
2025-06-02T14:00+02:00,8770.37375,10671.16475,63.57
2025-06-02T15:00+02:00,10259.87925,9103.02925,93.1
2025-06-02T16:00+02:00,11629.74275,6898.675,90.35
2025-06-02T17:00+02:00,13104.31875,5373.65075,95.56
2025-06-02T18:00+02:00,13795.63775,3470.1195,172.94
2025-06-02T19:00+02:00,13882.73375,2206.27275,265.41
2025-06-02T20:00+02:00,14124.646,1481.2845,427.76
2025-06-02T21:00+02:00,13960.565,1238.15175,256.99
2025-06-02T22:00+02:00,13622.75525,949.686,142.98
2025-06-02T23:00+02:00,13344.18225,954.4045,113.74
2025-06-03T00:00+02:00,11887.65375,961.57625,114.14
2025-06-03T01:00+02:00,12185.43375,1098.84925,111.87
2025-06-03T02:00+02:00,11664.549,1168.32925,103.85
2025-06-03T03:00+02:00,11404.5585,1201.375,101.21
2025-06-03T04:00+02:00,11635.1455,1226.14925,99.76
2025-06-03T05:00+02:00,12099.84875,1617.937,115
2025-06-03T06:00+02:00,12856.278,2763.58175,134.17
2025-06-03T07:00+02:00,12253.8465,4287.60325,120.25
2025-06-03T08:00+02:00,11789.4975,5764.651,105.3
2025-06-03T09:00+02:00,12022.6235,7582.64225,112.21
2025-06-03T10:00+02:00,10828.74125,8729.136,93
2025-06-03T11:00+02:00,9878.4165,9414.70925,75.77
2025-06-03T12:00+02:00,9378.31875,9942.81075,65.86
2025-06-03T13:00+02:00,9092.452,10501.29975,60.82
2025-06-03T14:00+02:00,9087.551,10803.27025,60.54
2025-06-03T15:00+02:00,9698.33025,10468.41175,75.8
2025-06-03T16:00+02:00,10571.83725,9289.43925,78.84
2025-06-03T17:00+02:00,11864.029,7057.93025,89.81
2025-06-03T18:00+02:00,13321.59025,4553.15875,115.83
2025-06-03T19:00+02:00,14553.66925,2713.2955,199.49
2025-06-03T20:00+02:00,14765.408,1816.745,343.66
2025-06-03T21:00+02:00,13992.42925,1912.7235,187.76
2025-06-03T22:00+02:00,13092.08725,2379.14025,104.52
2025-06-03T23:00+02:00,11702.114,3101.16875,93.41
2025-06-04T00:00+02:00,10763.4405,3690.834,107.46
2025-06-04T01:00+02:00,10697.4845,4079.65025,100.27
2025-06-04T02:00+02:00,10052.43675,4249.53875,101.68
2025-06-04T03:00+02:00,10006.02725,4282.6275,100.27
2025-06-04T04:00+02:00,9954.7785,4398.60125,97.93
2025-06-04T05:00+02:00,10108.83275,5077.9875,90.23
2025-06-04T06:00+02:00,11021.30525,6364.92275,107.73
2025-06-04T07:00+02:00,11100.918,7615.27725,113.57
2025-06-04T08:00+02:00,11177.45075,9189.173,105.61
2025-06-04T09:00+02:00,10331.8375,11360.401,65.26
2025-06-04T10:00+02:00,9333.59275,12936.7875,-2.35
2025-06-04T11:00+02:00,8761.79425,13752.96775,-15.97
2025-06-04T12:00+02:00,8816.5115,13740.152,-1.23
2025-06-04T13:00+02:00,9370.6025,12190.569,9.69
2025-06-04T14:00+02:00,8729.5105,12809.872,17.72
2025-06-04T15:00+02:00,8860.07425,10996.09275,46.86
2025-06-04T16:00+02:00,10379.33825,8756.22825,78.34
2025-06-04T17:00+02:00,12781.34975,7067.014,102.72
2025-06-04T18:00+02:00,13634.58025,5264.24375,122.76
2025-06-04T19:00+02:00,14347.0395,3929.1765,161.47
2025-06-04T20:00+02:00,14691.5415,3176.5405,223.09
2025-06-04T21:00+02:00,14351.169,3259.25275,151.2
2025-06-04T22:00+02:00,13980.26825,3217.042,117.8
2025-06-04T23:00+02:00,12653.738,3266.058,97.07
2025-06-05T00:00+02:00,11736.85775,2886.5255,107.21
2025-06-05T01:00+02:00,11462.41375,2426.5435,103.39
2025-06-05T02:00+02:00,11218.416,2356.7825,101.4
2025-06-05T03:00+02:00,10986.04775,2057.75575,100.04
2025-06-05T04:00+02:00,10869.3485,2289.36475,100.5
2025-06-05T05:00+02:00,10938.4595,2847.67525,100.04
2025-06-05T06:00+02:00,12483.77175,3694.9125,114.03
2025-06-05T07:00+02:00,13377.30025,5317.478,126.38
2025-06-05T08:00+02:00,12353.686,7253.491,113.58
2025-06-05T09:00+02:00,10311.03775,9193.57975,106.57
2025-06-05T10:00+02:00,9167.197,10466.288,85.87
2025-06-05T11:00+02:00,8728.392,11241.45025,63.1
2025-06-05T12:00+02:00,8991.2055,10774.84975,61.04
2025-06-05T13:00+02:00,8748.0865,11447.04925,61.13
2025-06-05T14:00+02:00,8842.47675,10650.625,76.82
2025-06-05T15:00+02:00,10342.429,9256.98175,100.04
2025-06-05T16:00+02:00,11850.248,7731.47375,106.55
2025-06-05T17:00+02:00,12743.35375,6220.60275,104.29
2025-06-05T18:00+02:00,13360.06425,4842.34625,116.86
2025-06-05T19:00+02:00,13695.20525,3267.32275,151.91
2025-06-05T20:00+02:00,14168.54775,2430.952,218.03
2025-06-05T21:00+02:00,13991.63575,2116.8505,161.32
2025-06-05T22:00+02:00,13013.62175,2197.69575,110.99
2025-06-05T23:00+02:00,11998.1765,2533.04775,102.23
2025-06-06T00:00+02:00,11488.23375,3052.91425,106.91
2025-06-06T01:00+02:00,10830.64625,3451.565,105.62
2025-06-06T02:00+02:00,10620.90775,3617.68975,105.6
2025-06-06T03:00+02:00,10511.40525,3773.69725,104.7
2025-06-06T04:00+02:00,10287.265,3842.73575,102.41
2025-06-06T05:00+02:00,10230.428,4422.3075,100.42
2025-06-06T06:00+02:00,10829.88775,5296.5545,98.6
2025-06-06T07:00+02:00,10660.605,6584.9055,85.01
2025-06-06T08:00+02:00,10368.198,8232.842,85.2
2025-06-06T09:00+02:00,8991.4785,9956.2405,65
2025-06-06T10:00+02:00,8632.90575,11186.1865,0.02
2025-06-06T11:00+02:00,8462.7585,11950.566,0.5
2025-06-06T12:00+02:00,8325.918,12203.659,2.99
2025-06-06T13:00+02:00,8652.1515,11904.25225,1.06
2025-06-06T14:00+02:00,9185.96675,11211.2255,0.24
2025-06-06T15:00+02:00,8651.657,11946.74875,0.15
2025-06-06T16:00+02:00,8950.3585,10988.467,14
2025-06-06T17:00+02:00,10500.7455,9576.772,89.34
2025-06-06T18:00+02:00,12241.241,7552.3,147.92
2025-06-06T19:00+02:00,13311.0445,5143.43375,144.99
2025-06-06T20:00+02:00,13925.2775,3753.65825,196.07
2025-06-06T21:00+02:00,13924.47325,3066.5775,144.08
2025-06-06T22:00+02:00,13617.6445,2697.76875,125.46
2025-06-06T23:00+02:00,12593.43175,2435.7255,105.57
2025-06-07T00:00+02:00,11569.05475,2518.036,116.08
2025-06-07T01:00+02:00,11351.30275,2701.411,112.34
2025-06-07T02:00+02:00,10984.22925,2952.6695,110.3
2025-06-07T03:00+02:00,10178.93125,3466.09575,105.6
2025-06-07T04:00+02:00,9497.826,3872.278,93.77
2025-06-07T05:00+02:00,9087.53825,4283.67025,94.07
2025-06-07T06:00+02:00,9436.5835,5029.98175,104.33
2025-06-07T07:00+02:00,9251.5895,6324.69125,102.57
2025-06-07T08:00+02:00,8444.78925,7970.04475,94.56
2025-06-07T09:00+02:00,8177.3595,8914.12825,63.85
2025-06-07T10:00+02:00,7862.31975,9804.895,29.48
2025-06-07T11:00+02:00,8274.24675,9249.953,9.44
2025-06-07T12:00+02:00,9020.79225,8986.81175,1.19
2025-06-07T13:00+02:00,9147.45025,8510.979,24.16
2025-06-07T14:00+02:00,9524.79525,7854.3005,82.79
2025-06-07T15:00+02:00,9911.3625,7393.2925,100.3
2025-06-07T16:00+02:00,10192.71325,7123.8785,102.57
2025-06-07T17:00+02:00,10416.08925,6168.36625,118.92
2025-06-07T18:00+02:00,10246.77275,5215.934,87.14
2025-06-07T19:00+02:00,11293.88825,4200.46875,119.35
2025-06-07T20:00+02:00,11731.56825,3655.064,140.27
2025-06-07T21:00+02:00,11469.8905,3427.1275,123.82
2025-06-07T22:00+02:00,11222.90025,3595.76275,106.85
2025-06-07T23:00+02:00,10664.644,4095.09475,91.54
2025-06-08T00:00+02:00,8573.91625,4453.71925,94.46
2025-06-08T01:00+02:00,8256.6625,4431.17425,84.92
2025-06-08T02:00+02:00,7975.79225,4093.14875,84.84
2025-06-08T03:00+02:00,7995.5555,4036.18525,77.24
